DATE1,SYMBOL,SERIES,PREV_CLOSE,Open,High,Low,LAST_PRICE,Close,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
2023-01-02,GMMPFAUDLR, EQ,1567.05,1569.7,1598.9,1558.0, 1587.00,1579.4,1582.86,159650,2527.03,14869, 63658, 39.87
2023-01-03,GMMPFAUDLR, EQ,1579.4,1587.0,1625.05,1582.4, 1606.00,1601.05,1605.01,254011,4076.91,16566, 143907, 56.65
2023-01-04,GMMPFAUDLR, EQ,1601.05,1606.4,1619.65,1595.0, 1608.60,1606.45,1607.37,78283,1258.3,7739, 34553, 44.14
2023-01-05,GMMPFAUDLR, EQ,1606.45,1613.4,1629.0,1552.1,1584.0,1578.5,1598.81,118917,1901.25,11444, 47036, 39.55
2023-01-06,GMMPFAUDLR, EQ,1578.5,1578.0,1655.0,1575.85,1650.1,1632.55,1608.7,205003,3297.88,13013, 119708, 58.39
2023-01-09,GMMPFAUDLR, EQ,1632.55,1652.7,1663.8,1626.8,1635.0,1643.05,1644.67,103661,1704.88,9982, 42615, 41.11
2023-01-10,GMMPFAUDLR, EQ,1643.05,1631.5,1651.3,1601.2,1614.0,1607.65,1625.2,59641,969.28,9774, 26060, 43.69
2023-01-11,GMMPFAUDLR, EQ,1607.65,1612.0,1619.0,1580.0, 1581.00,1583.6,1596.59,67151,1072.13,11853, 37728, 56.18
2023-01-12,GMMPFAUDLR, EQ,1583.6,1585.0,1598.7,1569.7, 1576.75,1576.95,1579.74,91317,1442.57,11897, 44653, 48.90
2023-01-13,GMMPFAUDLR, EQ,1576.95,1579.0,1604.0,1565.0,1567.45,1569.85,1579.34,66817,1055.27,8881, 28242, 42.27
2023-01-16,GMMPFAUDLR, EQ,1569.85,1577.7,1587.0,1555.95, 1573.10,1579.3,1570.08,46739,733.84,6476, 22301, 47.71
2023-01-17,GMMPFAUDLR, EQ,1579.3,1578.7,1599.0,1572.0,1591.0,1595.75,1586.88,40434,641.64,5277, 20301, 50.21
